action_p,action_q,P_pots,P_max,Q_max,P_plus,Q_plus,stat,feas,compl,sum
-0.35853672,-0.36574823,0.74013114,-0.25999707,0.30342996,0.0020490885,-0.9301303,0.008431734,0.0,0.00019244004,0.008624174
0.4361143,0.38127863,-0.26734477,0.8256177,-0.27017343,-0.69865847,0.6948527,0.772914,0.0,0.0015946703,0.77450866
0.22140253,-0.22482908,-0.5731753,0.71943533,-0.13805526,-0.13219869,-0.56099784,0.81229305,0.0,0.0015955219,0.81388855
-0.049833834,0.02228856,0.4206859,-0.1639471,0.17114377,0.57633615,0.81398535,0.15138853,0.0,0.00029507728,0.1516836
-0.80927885,-0.53296745,-0.073807,0.27055216,0.6337129,0.3706559,-0.27314436,0.09627728,0.0,0.00062034203,0.096897624
0.9814583,0.70425963,0.92157817,-0.8304196,-0.6669389,-0.9247789,0.101807594,3.1357217,0.0,1.6568549e-05,3.1357381
0.97161806,-0.411645,-0.6103407,0.42331028,0.50655663,0.92149043,-0.91511416,2.871288,0.0,0.0011514677,2.8724396
-0.80016774,0.33342397,0.39536703,-0.99039596,-0.5358001,-0.35052174,0.7098421,0.06913216,0.0,4.7947025e-05,0.0691801
-0.05949056,-0.8461833,-0.11086792,0.56714046,-0.0029472709,-0.58133316,-0.12581897,0.5383762,0.0,0.0006980105,0.53907424
0.2317959,0.8931531,0.8961234,-0.0034880638,0.03232789,0.15062344,0.49916756,0.6151046,0.0,0.0002769188,0.61538154
0.423311,-0.7370711,0.20171273,-0.42022496,0.43059003,0.7090423,-0.25667018,1.0509193,0.0,0.00015052228,1.0510699
-0.34451503,0.5021119,-0.7916716,0.97765124,-0.40131605,-0.03074348,0.11831617,0.38756877,0.0,0.0016706013,0.38923937
-0.6088741,-0.0519768,0.7030935,-0.5898105,-0.934932,-0.7918591,-0.54596555,0.002412762,0.0,3.237662e-05,0.0024451388
0.68632627,0.19318485,-0.29279137,0.027974367,0.90552044,0.47232473,0.82899094,1.6693522,0.0,0.00086540787,1.6702176
0.5089171,-0.9816436,0.60324275,0.838379,-0.7320375,0.08256531,-0.47698283,2.0961335,0.0,0.00013889013,2.0962725
-0.7114923,0.7791467,-0.38829905,-0.27912188,0.7026566,-0.6542968,0.14806092,0.0007521375,0.0,0.0008353684,0.0015875059
-0.4601032,-0.29177988,0.10230279,0.17111301,0.22672033,-0.4144051,-0.6891296,0.001859886,0.0,0.00047524556,0.0023351316
0.2564304,0.46302414,-0.8875892,-0.7269674,-0.19747704,0.84490144,0.9358839,1.3683461,0.0,0.00052233663,1.3688685
0.088585496,-0.18209642,-0.21072614,-0.81808174,-0.33179247,0.2940669,-0.8199809,0.79480416,0.0,0.00016920021,0.7949734
-0.1357683,0.072861314,0.8007151,0.2528274,0.3612038,-0.9730679,0.55503273,0.003511939,0.0,0.0003552463,0.0038671852
-0.8795888,-0.6226077,-0.7096669,-0.1719324,0.8344238,-0.20488662,-0.10783404,0.0017015866,0.0,0.0005828889,0.0022844756
0.8330158,0.63809025,0.2993958,0.74156606,-0.863698,0.5241462,0.26720953,1.5428364,0.0,0.0005087218,1.5433451
0.77743435,-0.5085896,-0.47246563,-0.5557843,0.090732455,-0.9206956,0.6616025,2.340427,0.0,0.00039919102,2.340826
-0.9508333,0.7423129,0.5077218,0.12334299,-0.123988986,0.35131383,-0.96341056,0.68914866,0.0,0.00016601713,0.68931466
-0.18952566,-0.20233196,-0.9713916,-0.44985867,-0.58725977,0.5801734,0.3874445,0.6243572,0.0,0.0007670782,0.6251243
0.019180298,0.06235981,0.0064172745,0.8866793,0.6203792,-0.15178299,-0.23759967,0.09769107,0.0,0.0013267304,0.0990178
0.32763827,-0.3433199,0.84154856,0.5372647,0.97138464,-0.7103225,0.010483146,0.18550885,0.0,0.0003118634,0.18582071
-0.40448225,0.42128146,-0.18124706,-0.09519452,-0.9381586,0.029460192,-0.36456084,0.35802802,0.0,0.0005141617,0.35854217
-0.6421076,-0.8988823,0.3405938,0.45660615,-0.47558957,0.7925297,0.7846414,1.2346567,0.0,0.00018743494,1.2348441
0.5626997,0.852172,-0.680552,-0.89527357,0.44250107,-0.47165257,-0.59037185,2.1123245,0.0,0.000340681,2.1126652
0.742041,-0.06298065,0.49467218,-0.20596218,-0.17946255,-0.083839476,0.222682,1.219489,0.0,0.00033709782,1.2198261
-0.5375114,0.1724447,-0.52995837,0.6462015,0.14634335,0.6530075,-0.40230495,0.02351623,0.0,0.001492836,0.025009066
-0.29088342,-0.6323457,0.99603724,-0.7884521,0.6742835,0.41507018,0.95094156,0.08621997,0.0,1.5759257e-05,0.086235724
0.4926058,0.61663425,-0.031093836,0.34380293,-0.64102674,-0.84422374,-0.6740142,1.2594318,0.0,0.00082366826,1.2602555
0.16045475,-0.7726842,-0.8173665,0.20099235,-0.75939685,-0.29326665,0.57398045,2.0971003,0.0,0.00070622127,2.0978065
-0.115229666,0.97638655,0.15709507,-0.635265,0.7924856,0.97385454,-0.80097556,0.40663448,0.0,0.00018767844,0.40682214
-0.8694267,-0.45386177,-0.31787795,0.8050872,0.26189065,0.20372093,0.34572065,0.104517646,0.0,0.0010201556,0.1055378
0.91794586,0.28141212,0.6578672,-0.37424785,-0.29511648,-0.52529985,-0.029266119,1.6730903,0.0,0.00016729164,1.6732576
0.8995935,-0.8331665,0.091879845,-0.9209349,0.91987896,-0.8363886,0.42199028,2.7022748,0.0,3.3987195e-05,2.702309
-0.82092273,0.91187596,-0.931839,0.47691166,-0.8905441,0.39161026,-0.20305395,1.9078373,0.0,0.0018826844,1.90972
-0.06950301,-0.39338,0.5931996,-0.08856839,-0.41433185,0.6607835,0.6502501,0.1176033,0.0,0.00014754821,0.11775085
0.14707649,0.34592223,-0.43289775,0.5291889,0.38510358,-0.10724038,-0.9747629,0.602483,0.0,0.0015180929,0.60400105
0.44797015,-0.0023691654,-0.7191358,0.9221139,0.01922059,-0.5330901,0.78110147,1.3368071,0.0,0.0022869473,1.339094
-0.2763989,0.23684037,0.2541623,-0.49162567,-0.048525333,0.22713602,-0.59391177,0.12990916,0.0,0.000275107,0.13018426
-0.52025,-0.69295764,-0.21984613,0.06789625,-0.52159417,0.9660051,0.052841425,0.5704008,0.0,0.0005255901,0.57092637
0.69243073,0.5522381,0.7551018,-0.50276375,0.55079186,-0.26979244,-0.32220262,1.2884289,0.0,0.000112732574,1.2885417
0.6121876,-0.27891612,-0.06964332,-0.31732875,-0.8191881,-0.15957093,0.9857317,1.5059656,0.0,0.0003601965,1.5063258
-0.6594913,0.48190105,0.90963244,0.7535546,0.8484161,0.60358655,-0.63922405,0.73912007,0.0,0.00019392533,0.739314
-0.41884446,-0.9632856,-0.56852305,-0.6731336,0.3158394,0.34346294,0.21157348,0.54438674,0.0,0.00016428593,0.544551
0.37239623,0.7915529,0.40825212,0.24034107,-0.3451745,-0.8972196,-0.41341352,0.9538951,0.0023118437,0.0004374793,0.9566444
0.032680392,-0.5730921,0.7432878,0.33962595,-0.2426889,-0.46381593,0.34242463,0.1109813,0.0,0.00027020715,0.11125151
-0.23513049,0.68183875,-0.2783444,-0.77791214,0.21349096,0.7690679,-0.032562196,0.3689397,0.0,0.0004048104,0.3693445
-0.99945915,-0.137829,0.24253094,0.67040586,0.74725807,0.03723383,0.6165831,0.6726696,0.0,0.0007006161,0.6733702
0.7956649,0.122834444,-0.77781767,-0.22770989,-0.71795356,-0.7337214,-0.75837284,2.565238,0.0,0.0014959306,2.5667338
0.8514066,-0.24257058,0.9503436,0.038506866,0.49186325,0.8370656,-0.18404633,0.97693425,0.0,9.235366e-05,0.9770266
-0.9281307,0.008358836,-0.0400424,-0.5939801,-0.45869803,-0.39094448,0.44094014,0.04241565,0.0,0.00023803825,0.042653687
-0.1814723,-0.5621331,0.44957197,0.95589614,-0.9864222,-0.6620697,-0.89619344,0.67042136,0.0,6.584661e-05,0.6704872
0.10194063,0.7025932,-0.53953046,-0.39601308,0.9531504,0.10596299,0.72876287,0.7707947,0.0,0.0008267594,0.77162147
0.30102813,-0.921024,-0.3626328,-0.055028558,0.5722072,0.53193533,-0.5192323,1.0982919,0.0,0.00043858503,1.0987304
-0.47454935,0.84355044,0.64788914,0.6240673,-0.6054025,-0.22830063,0.8557242,1.3485252,0.0,0.0003323546,1.3488575
-0.7287768,-0.352399,-0.86149776,-0.951055,-0.074474156,-0.9652158,-0.30708504,0.0822721,0.0,0.00010395193,0.08237605
0.55855,0.39862084,0.1465236,0.38544953,0.10777652,0.27059007,0.06790125,0.7739232,0.0,0.0011696198,0.77509284
0.6368152,-0.67267543,-0.9574116,0.6997912,-0.27785873,0.15841448,-0.7471131,2.714493,0.0,0.0015805045,2.7160735
-0.59146774,0.5627234,0.04714036,-0.13649005,0.31113076,-0.60474944,0.87790036,0.0047556753,0.0,0.00090457307,0.0056602485
-0.33019072,-0.11637294,-0.45810616,0.30584013,0.77461755,-0.34267145,-0.4578176,0.11878289,0.0,0.001318264,0.120101154
0.37859142,0.13257289,0.5480956,-0.8735206,-0.80778253,0.898015,0.16722608,1.1151004,0.0,3.3897173e-05,1.1151342
0.21831846,-0.47615558,0.3535893,-0.70666933,-0.65904737,0.46449077,-0.08085632,0.96799517,0.0,8.233548e-05,0.9680775
-0.013908863,0.2729417,-0.6388757,0.14545906,0.6257453,-0.7684,0.2941872,0.6527425,0.0,0.0020230082,0.6547655
-0.75150347,-0.7816732,0.8548933,-0.2872051,0.16350949,-0.03851831,-0.870152,0.28830698,0.0,0.000148566,0.28845555
0.9533496,0.95363486,-0.13995022,0.84501266,-0.13031393,0.7324424,0.5048617,2.450709,0.0,0.0015339906,2.452243
0.9425807,-0.7042973,0.7840091,-0.14789802,-0.9022214,0.3064041,0.8122802,2.3228307,0.0,7.390938e-05,2.3229046
-0.77003145,0.5330509,-0.19429582,0.7032491,0.93140376,-0.98506933,-0.562703,0.1756196,0.0,0.0007432632,0.17636287
-0.026577532,-0.02225089,0.2848251,-0.8464762,0.4047153,-0.19244456,0.021496773,0.4867937,0.0,0.00015460052,0.4869483
0.19778395,0.22474563,-0.6948817,0.28671527,-0.4340353,0.5121008,-0.35345525,0.93884313,0.0,0.0020112377,0.9408544
0.39711106,-0.38131636,-0.40296805,0.1330781,-0.03664291,0.06282854,0.39063036,1.0799315,0.0,0.0011895982,1.0811211
-0.31941497,0.3658316,0.6176971,-0.702239,0.0074299574,-0.6339191,-0.23432183,0.09502842,0.0,0.00010757154,0.095135994
-0.5709249,-0.81401217,-0.90415126,0.8730377,0.53146315,-0.43409806,0.68141353,0.16853815,0.0,0.0010520042,0.16959016
0.6494769,0.9232452,0.11914039,-0.3073101,-0.5021131,0.8651742,-0.9435694,2.6808553,0.0,0.0004142059,2.6812694
0.54588974,-0.14992887,-0.80818975,-0.6216234,0.8602985,0.6902573,0.37376308,2.2102802,0.0,0.0003868781,2.2106671
-0.7493182,0.10295749,0.21844542,0.05844426,-0.8309788,-0.011378586,-0.0012537837,0.07532847,0.0,0.00027262815,0.0756011
-0.48532665,-0.592275,-0.30754238,-0.3839833,-0.3645031,-0.8105507,0.5854449,0.3158906,0.0,0.00029348602,0.3161841
0.28250706,0.6704943,0.7175689,0.9515418,0.33532047,0.49165714,-0.78960305,0.04557284,0.0,0.00025740537,0.045830246
0.12247515,-0.95191365,0.3807639,0.5974041,0.20181382,0.9328873,0.9545783,0.4464717,0.0,0.00017531522,0.44664702
-0.16880375,0.8107039,-0.59546196,-0.036071777,-0.2311641,-0.36152184,-0.6704695,0.87365764,0.0,0.0013677984,0.87502545
-0.90960264,-0.2590096,0.87950325,0.3965068,-0.69834185,-0.5699039,0.24289668,0.7571411,0.0,0.00016265723,0.7573038
0.86217546,0.49396718,-0.094462395,-0.95443636,0.72755456,0.13952982,-0.38212037,2.7100377,0.0,0.000118908356,2.7101567
0.80839515,-0.37157714,0.1737076,0.78035486,-0.43897188,-0.30525202,-0.55047154,1.0615932,0.0,0.0006133485,1.0622065
-0.978985,0.38729072,-0.8337645,-0.33620954,0.47228944,0.9862366,0.824576,0.014391855,0.0,0.0013022416,0.015694097
-0.22442329,-0.9331249,0.6724627,0.22917724,0.94160295,0.19165742,-0.2758019,0.0067046005,0.0,0.00019912467,0.006903725
0.051268697,0.823663,-0.33274913,-0.66991985,-0.97478294,-0.5129006,0.09921539,2.257884,0.0,0.00049765693,2.2583816
0.35191464,-0.54221416,-0.5151998,-0.7501312,-0.6248608,-0.06350672,-0.15274793,1.6770654,0.0,0.00024120677,1.6773065
-0.4315669,0.714666,0.4801892,0.3197651,0.59157383,0.6332545,0.47226954,0.0666262,0.0,0.00071174814,0.067337945
-0.6780722,-0.23120719,-0.01456815,-0.2398467,0.119544506,0.43538582,-0.92741746,0.0019902776,0.0,0.00028052693,0.0022708045
0.6014726,0.027506948,0.9792969,0.67459214,-0.08639461,-0.8638985,0.6976299,0.07257331,0.0,0.00027776006,0.07285107
0.7031467,-0.8015559,-0.16469276,0.48918557,0.29167235,-0.69093007,-0.11213422,1.4323466,0.0,0.001127105,1.4334737
-0.5016682,0.94152963,0.8247186,-0.9255334,-0.2584921,0.0107085705,0.26281822,1.0421457,0.0,4.445822e-05,1.0421902
-0.2636773,-0.48749036,-0.66589075,0.5013014,-0.79601455,0.81183255,-0.8389523,0.6780631,0.0,0.00085420726,0.6789173
0.46845078,0.2537688,0.32614708,-0.06838685,0.7626972,-0.49037552,0.5360304,0.7829562,0.0,0.00064299506,0.7835992
0.12848675,-0.097227216,0.5223001,-0.48032427,0.64547145,-0.9317292,-0.7158982,0.43220228,0.0,0.00012450537,0.4323268
-0.08021152,0.14393926,-0.4872586,0.9184884,-0.6786212,0.36268306,0.9090843,0.28030726,0.0,0.0014410161,0.28174827
-0.84139556,-0.6605994,0.023130894,-0.52967113,-0.1418615,0.5691112,-0.4890803,0.23885913,0.0,0.0001346817,0.23899381
0.88686454,0.58263946,-0.9878297,0.08709717,0.17514873,-0.14032412,0.13587236,3.167763,0.0,0.0028175768,3.1705806
0.9364748,-0.03282392,-0.26194644,0.63380146,-0.5474775,-0.45135283,-0.28788704,1.9153172,0.0,0.0014239006,1.9167411
-0.85865694,0.20455837,0.7266753,-0.20148218,0.5180812,0.7571846,0.08713031,0.22919308,0.0,0.00023411984,0.2294272
-0.094696045,-0.7250032,-0.7629465,0.3718089,0.051939845,0.049794197,-0.5147048,0.7019474,0.0,0.0012479259,0.70319533
0.1731224,0.52201986,0.22793543,-0.8085075,-0.02265066,-0.7456409,0.86034274,0.78401303,0.0,0.00016230634,0.78417534
0.48182905,-0.8660588,0.9241154,-0.6466844,-0.38943386,-0.17942601,-0.8838382,1.773814,0.003335226,2.4910267e-05,1.7771741
-0.30940396,0.881055,-0.084401846,0.20449221,0.41879916,0.6238383,0.74120915,0.23485745,0.0,0.0015683947,0.23642585
-0.5501722,-0.42298788,0.42499244,-0.34721488,0.88619196,0.32364416,-0.15702057,0.09207563,0.0,0.00019800522,0.09227364
0.7214991,0.31424296,-0.5850488,0.7860043,-0.9154507,-0.87706506,0.46799695,1.9478188,0.0,0.0016916163,1.9495103
0.58324206,-0.60269594,0.27099228,0.09666073,0.7145388,-0.552001,-0.8512812,0.91318125,0.0,0.00037333864,0.9135546
-0.6294464,0.6501559,-0.7356901,-0.536778,-0.74382824,0.2463826,0.5237014,0.68964285,0.0,0.00093231036,0.6905752
-0.38596207,-0.17072493,0.76954854,0.8977175,-0.21680564,0.9471953,-0.076611936,0.3034891,0.0,0.00018606384,0.30367514
0.33841455,0.09201753,-0.23450738,-0.45319045,0.24620163,-0.25058585,0.29834056,1.0457314,0.0,0.00070515514,1.0464365
0.0065107346,-0.31096518,-0.917046,-0.122849286,0.3495264,-0.8248735,-0.44574547,0.8302547,0.0,0.0010370454,0.83129174
-0.21006107,0.45168686,0.0773015,0.55724406,-0.32026792,0.380736,0.1792072,0.116485596,0.0,0.00096095,0.11744655
-0.9616013,-0.9937363,-0.41645968,-0.88325524,-0.84408605,0.6723387,-0.72041464,2.2890666,0.0,3.0965813e-05,2.2890975
0.7589073,0.75926733,0.576486,0.45229375,0.8147205,-0.11821568,0.90456784,0.54563934,0.0,0.0007563053,0.54639566
0.81254256,-0.8875175,-0.65530604,-0.25136006,-0.10426259,0.45263135,0.041638494,3.1835914,0.0,0.00049321173,3.1840847
-0.8923181,0.87131584,0.3702953,0.81856775,0.071158886,-0.75589967,-0.33331347,0.9919456,0.0009766966,0.0003400898,0.9932624
-0.15435761,-0.32340527,-0.15473545,-0.73912334,0.6088315,-0.050463617,0.7533201,0.40817222,0.0,0.00017596073,0.40834817
0.0778774,0.4333557,0.86946404,0.17534888,-0.5756208,0.74496746,-0.6216631,0.21867804,0.0,0.00013288751,0.21881093
0.26915193,-0.21443897,0.032685995,0.27961624,-0.95761687,0.17862904,0.63026595,0.5390651,0.0,0.000544477,0.5396096
-0.43962264,0.0424757,-0.9427426,-0.8369205,0.9907515,-0.6246283,-0.99471706,0.38189304,0.0,0.00018635497,0.3820794
-0.7007763,-0.52776444,0.531258,0.7303908,0.4542688,-0.32248175,0.4185846,0.39795068,0.0,0.00044183637,0.39839253
0.52749896,0.7309766,-0.44154412,-0.16867667,-0.48751003,0.878222,-0.20636755,2.061206,0.0,0.0015711273,2.0627773
0.66774535,-0.441791,0.63115644,-0.97911364,0.12688518,0.55120194,0.60534227,1.8857518,0.0,1.6563561e-05,1.8857684
-0.6195891,0.30132866,-0.34611464,0.41973436,-0.16009569,-0.24717045,-0.7697058,0.006724493,0.0,0.00065939035,0.0073838835
-0.36499667,-0.753538,0.13204825,-0.030414462,-0.629259,-0.9460313,0.3145591,0.8069602,0.0,0.00017333859,0.80713356
0.4105885,0.98774767,-0.84674674,0.586391,0.66236293,0.25174117,-0.060457706,1.7277232,0.0,0.003769442,1.7314926
0.24250352,-0.6436782,-0.05492109,0.9899137,0.812212,0.8261503,0.1915052,0.33968756,0.0,0.00083155965,0.34051913
-0.04090184,0.5974542,0.96494675,-0.4247815,-0.77897054,-0.3794493,-0.4335118,0.7083603,0.0,6.8339716e-05,0.7084287
-0.7874378,-0.08287048,-0.555936,7.545948e-05,-0.30666405,-0.67300594,0.9822881,0.031073883,0.0,0.0008629217,0.031936806
0.9920918,0.16034186,0.466192,-0.569587,0.27352965,0.11754012,-0.6427597,2.3495433,0.0,0.00012912681,2.3496726
0.9863975,-0.078306735,0.73107195,0.78372395,0.89911234,-0.24282408,0.7052015,0.5464036,0.0,0.00041349002,0.54681706
-0.78480077,0.15700138,-0.25851488,-0.34946674,-0.9323078,0.5486561,-0.91975117,0.033673704,0.0,0.00027088518,0.03394459
-0.04305619,-0.64826965,0.23231661,0.2101469,-0.40333062,0.25435185,0.49599183,0.41647267,0.0,0.00038948763,0.41686216
0.24770379,0.6008276,-0.7595304,-0.64100134,0.4366331,-0.9501983,-0.12899065,1.1970009,0.0,0.00072593224,1.1977268
0.40773594,-0.75724465,-0.08098984,-0.81030166,0.038004756,-0.37617105,0.12295318,1.4944844,0.0,0.00012675063,1.4946111
-0.35957897,0.9917011,0.9285002,0.37004733,-0.004839778,0.8205832,-0.25202948,0.9435388,0.0,0.0002777734,0.94381654
-0.6245166,-0.43805134,-0.5816213,-0.19534135,-0.5345187,0.122927904,0.8321626,0.21867485,0.0,0.00062435854,0.21929921
0.67011154,0.29734755,0.4293927,0.63997495,0.50124717,-0.67634904,-0.5427899,0.559797,0.0,0.0008037396,0.56060076
0.5252551,-0.5240253,-0.7400944,0.44671917,-0.8629039,-0.7536247,0.14391243,2.1416779,0.0,0.001116077,2.142794
-0.6957266,0.7269945,0.26756835,-0.8888048,0.82960165,0.4480065,-0.4811349,0.0026477748,0.0,7.889293e-05,0.0027266678
-0.44516265,-0.2181462,-0.23889625,0.5593604,0.36541486,0.7494054,0.9322237,0.07045654,0.0,0.0011014534,0.071558
0.27188218,0.046428204,0.7661401,-0.12070805,-0.33221918,-0.052795827,-0.69279385,0.32114562,0.0,0.00019077085,0.3213364
0.07255483,-0.32799762,0.07389712,-0.4592588,-0.20095551,-0.619271,0.5591848,0.46980625,0.0,0.0003407772,0.47014704
-0.15232539,0.4367286,-0.92143846,0.8916851,0.2342273,0.17513335,-0.8158325,0.5590542,0.0,0.0018735044,0.5609277
-0.89483285,-0.8829546,0.5730661,-0.5351554,0.6957593,0.8817749,0.27087379,0.15321738,0.0,4.801994e-05,0.1532654
0.81835914,0.8679749,-0.4208675,0.09831929,-0.72892404,-0.3276521,-0.10417372,3.4510765,0.0,0.0017751199,3.4528515
0.7626122,-0.99744546,0.37468433,-0.16692835,0.44036424,0.24410665,-0.96707445,1.7284044,0.0,0.0001264459,1.7285309
-0.96616656,0.7632179,-0.65189743,0.7321676,-0.46966875,-0.5473752,0.65794253,0.76804674,0.0,0.0013390683,0.7693858
-0.20598972,-0.30722803,0.8738681,-0.8431071,-0.94468904,-0.25502473,-0.24175209,0.28642532,0.0,2.0112851e-05,0.28644544
0.0032883883,0.44770288,-0.1513117,0.273458,0.9738865,0.94952846,0.38329577,0.2564062,0.0,0.001250033,0.25765622
0.34325266,-0.16616392,-0.9393229,0.17758346,0.6217824,0.37537777,-0.36090088,1.5439204,0.0,0.0019695326,1.54589
-0.38945538,0.088674664,0.03709364,-0.7368561,-0.59244746,-0.8213768,0.014147162,0.12230779,0.0,0.0001525884,0.12246038
-0.6264396,-0.6072902,-0.43813956,0.8128673,-0.11819023,-0.12176955,-0.5862231,0.12678048,0.0,0.0006292378,0.12740971
0.57889414,0.6535269,0.5356506,-0.25702786,0.08896184,0.67751,0.7887937,1.0285748,0.0,0.00023272734,1.0288075
0.7257247,-0.4275813,-0.350496,-0.5635644,-0.29078352,0.7528373,-0.405477,2.2553432,0.0,0.00031648175,2.2556596
-0.55330133,0.31761444,0.62774014,0.006123066,0.26158583,-0.44880605,0.21950603,0.056149065,0.0,0.0004070624,0.056556128
-0.30578858,-0.861497,-0.85114324,-0.42644972,0.7934015,-0.74825245,-0.6786509,0.40916184,0.0,0.0003301073,0.40949196
0.47711325,0.8777126,0.12861681,0.9882704,-0.7640972,0.05396223,0.9463012,1.8572704,0.0,0.00061508507,1.8578855
0.17646706,-0.72126544,0.9615195,0.5919198,-0.6480464,0.6205591,-0.7977996,0.77062845,0.0,5.538681e-05,0.7706838
-0.09864509,0.51803684,-0.059321165,-0.024849653,0.6772746,-0.17385799,0.5771524,0.21864468,0.0,0.0012840435,0.21992873
-0.8542138,-0.03653246,0.46277988,0.41757226,0.14274263,-0.8824538,-0.024625778,0.34948206,0.0,0.0003261208,0.3498082
0.9326476,0.20850992,-0.5603209,-0.9812396,-0.17207783,0.32698822,0.3503574,3.1744385,0.0,0.00016440912,3.174603
0.8845937,-0.65674007,-0.18990695,-0.30954492,0.5507314,0.014936686,-0.19841695,2.343012,0.0,0.00042348998,2.3434355
-0.8363115,0.5785339,0.78741753,0.8707707,-0.5175052,-0.6936017,0.42663085,1.3401519,0.0,0.0002542477,1.3404062
-0.085778,-0.101058364,-0.6904774,-0.6965386,-0.052981198,-0.48789072,-0.97159123,0.63287836,0.0,0.00034777637,0.63322616
0.13125157,0.1480124,0.28824902,0.13874614,0.019892573,0.8075472,0.6534258,0.26669544,0.0,0.00049319584,0.26718864
0.46315515,-0.4919622,0.621117,0.28496706,0.38833904,0.3660872,-0.5985524,0.40471387,0.0,0.0002864872,0.40500036
-0.26167935,0.25701773,-0.39856023,-0.84825325,-0.42159534,-0.937178,0.77646446,0.3204565,0.0,0.00024888263,0.32070538
-0.5041565,-0.7971165,0.122544765,0.70943594,-0.88291514,-0.13481802,-0.32537824,1.322364,0.0,0.00016429658,1.3225282
0.7089287,0.93830884,-0.8997588,-0.1417399,0.91603434,0.565894,0.049669743,2.5192492,0.0,0.0021787707,2.5214279
0.59581244,-0.22676778,0.21406424,-0.95996505,-0.7117885,0.9886298,-0.635072,1.8726299,0.0,3.446611e-05,1.8726643
-0.6754621,0.024286628,-0.8116058,0.39094174,0.74487734,-0.30975097,0.9898802,0.037294753,0.0,0.0016477915,0.038942546
-0.4336869,-0.5466859,0.7131722,-0.03390944,0.21623719,-0.5083368,-0.40974927,0.014422628,0.0,0.00026421243,0.014686841
0.35708845,0.7179154,-0.31097388,0.59953,-0.24946314,0.18944347,0.21523368,1.1107575,0.0,0.0019730001,1.1127305
0.048382044,-0.9369556,-0.59888947,0.945519,-0.35011768,0.6384859,-0.03671062,1.5999722,0.0,0.0008669381,1.6008391
-0.21897864,0.82773614,0.37636364,-0.3900308,0.31699872,-0.06712067,0.33827257,0.23734444,0.0,0.00041271307,0.23775716
-0.983947,-0.36771744,-0.09787446,0.060112357,0.84688985,-0.8604638,-0.76203316,0.1513961,0.0,0.00024143039,0.15163752
0.8107879,0.38318515,0.8751185,-0.61997986,-0.8136333,0.4300896,0.61291885,1.8001806,0.0,3.35237e-05,1.800214
0.8663746,-0.2634794,-0.829368,0.6763861,0.10319829,-0.013772786,0.4446001,2.7637985,0.0,0.00217923,2.7659776
-0.9126972,0.4972185,0.17713892,-0.23808491,-0.07392454,0.6947572,-0.18038243,0.16779795,0.0,0.00041904606,0.168217
-0.16521508,-0.94747233,-0.32836777,0.31362402,-0.6055852,0.48709238,0.7329116,1.7093226,0.0,0.00042438242,1.709747
0.11779344,0.80748546,0.675879,-0.75630456,0.5761739,-0.8083358,-0.8920411,0.5765956,0.012075546,4.176064e-05,0.58871293
0.28587818,-0.58841336,0.48360145,-0.66763926,0.96090126,-0.36675417,0.8520602,0.87803555,0.0,6.022119e-05,0.87809575
-0.48931026,0.66639066,-0.51081485,0.23142898,-0.9901449,0.9365022,-0.52289224,1.0364016,0.0,0.0012014332,1.037603
-0.7448483,-0.15375769,0.9827242,-0.34186405,-0.4553408,0.13609421,0.063748956,0.12660147,0.0,0.00014329406,0.12674476
0.5420284,0.10703254,-0.010168076,0.77467155,0.48472154,-0.56460667,-0.31123376,0.69169325,0.0,0.0019920778,0.69368535
0.65321636,-0.81784135,0.8203145,0.093165755,-0.12744594,-0.9892984,0.88107634,0.9717535,0.0,0.00014895458,0.97190243
-0.5755167,0.92732024,-0.16811651,-0.5236389,0.15685701,0.3090768,-0.7439411,0.46263427,0.0,0.0004115882,0.46304587
-0.31530952,-0.37745512,0.32175803,0.91686606,0.6320323,0.50961506,0.17186642,0.20332283,0.0,0.00064770045,0.20397052
0.39386177,0.36172795,-0.66929936,-0.48198307,-0.66130626,-0.18815827,-0.45318097,1.5161427,0.0,0.0010903829,1.5172331
0.20258749,-0.017809689,-0.49066317,-0.06281239,-0.809431,-0.6373242,0.29101527,0.8082533,0.0,0.0010260377,0.8092793
-0.030044138,0.22152674,0.5179075,0.5068512,0.78005004,0.06827831,-0.0840323,0.014447748,0.0,0.0006728613,0.015120609
-0.76705873,-0.7087672,-0.9912494,-0.92765,0.3060652,0.8596672,0.50022495,0.13406673,0.0,0.00013875704,0.13420549
0.9382597,0.53630173,0.01872325,0.48704445,-0.2768218,-0.4308799,-0.87479234,1.6890256,0.0,0.0011769377,1.6902026
0.958794,-0.7857463,-0.93622,-0.5044035,-0.5057136,-0.6083977,-0.56734365,4.158293,0.0,0.0006138788,4.1589065
-0.7543903,0.957466,0.08846402,0.06622434,0.53884804,0.16361916,0.8076432,0.30233467,0.0,0.0012908102,0.30362546
-0.011515975,-0.47204995,-0.43729413,-0.48557448,0.0004105568,0.8927531,-0.35663086,0.62455726,0.0,0.0004132893,0.62497056
0.21335661,0.26908243,0.5897683,0.9281329,-0.03365165,-0.3392101,0.01832509,0.016965495,0.0,0.0006026184,0.017568113
0.38120174,-0.113152206,0.25073457,0.5270592,-0.43311918,-0.77287227,-0.22968483,0.37564677,0.0,0.00064836023,0.37629512
-0.33585078,0.12813354,-0.72353625,-0.09072679,0.40001523,0.46691835,0.39527094,0.22613111,0.0,0.0018652433,0.22799635
